referrer,views_total,views_unique
github.com,1591,259
Google,1528,451
Bing,323,91
theriseunion.com,134,41
link.zhihu.com,101,37
2github.com,78,4
Baidu,61,26
qianwen.com,47,5
hellogithub.com,42,19
aws.amazon.com,37,10
