referrer,views_total,views_unique
github.com,2491,538
Google,836,475
Bing,172,78
cncf.io,104,55
linkedin.com,77,56
com.linkedin.android,50,31
Baidu,49,28
chatgpt.com,26,16
jimmysong.io,25,16
search.brave.com,18,7
