referrer,views_total,views_unique
github.com,1859,438
Google,850,486
Bing,164,61
Baidu,71,26
chatgpt.com,35,17
link.zhihu.com,29,10
cncf.io,24,9
doubao.com,23,6
linkedin.com,21,12
theriseunion.com,16,12
