referrer,views_total,views_unique
github.com,2765,433
Google,1513,530
Bing,337,78
jimmysong.io,66,43
linkedin.com,53,11
link.zhihu.com,44,24
statics.teams.cdn.office.net,34,20
Baidu,30,21
search.brave.com,23,7
theriseunion.com,21,16
