referrer,views_total,views_unique
github.com,2928,588
Google,877,480
Bing,155,78
cncf.io,118,57
linkedin.com,86,59
com.linkedin.android,51,32
Baidu,47,29
theriseunion.com,25,12
chatgpt.com,23,17
search.brave.com,23,8
