referrer,views_total,views_unique
github.com,7196,823
Google,1617,605
Bing,225,80
cncf.io,144,42
Baidu,81,47
chatgpt.com,72,23
linkedin.com,66,21
search.brave.com,33,10
theriseunion.com,23,12
jimmysong.io,23,11
