referrer,views_total,views_unique
github.com,2226,396
Google,1378,466
Bing,174,65
jimmysong.io,66,48
theriseunion.com,53,13
link.zhihu.com,38,19
Baidu,32,17
search.brave.com,32,7
hellogithub.com,24,6
project-hami.io,23,5
