referrer,views_total,views_unique
github.com,4440,763
Google,1006,530
Bing,146,72
Baidu,90,50
chatgpt.com,86,33
search.brave.com,30,10
teams.public.onecdn.static.microsoft,22,9
cncf.io,17,12
kubernetes.io,17,2
DuckDuckGo,16,11
