referrer,views_total,views_unique
github.com,1712,254
Google,1602,476
Bing,313,88
theriseunion.com,125,38
2github.com,114,4
link.zhihu.com,107,39
Baidu,79,33
hellogithub.com,55,24
qianwen.com,44,3
project-hami.github.io,35,12
