referrer,views_total,views_unique
github.com,1835,428
Google,852,461
Bing,175,75
Baidu,52,23
chatgpt.com,44,19
kubernetes.io,31,1
jimmysong.io,28,20
link.zhihu.com,28,13
theriseunion.com,19,13
cncf.io,19,6
