referrer,views_total,views_unique
github.com,1585,267
Google,1473,509
Bing,272,103
Baidu,116,37
2github.com,68,2
link.zhihu.com,49,25
theriseunion.com,48,28
chatgpt.com,36,7
dynamia.ai,34,8
project-hami.io,32,9
