referrer,views_total,views_unique
github.com,2241,516
Google,860,424
Bing,122,67
Baidu,54,23
linkedin.com,42,31
t.co,33,26
doubao.com,30,11
cncf.io,29,19
link.zhihu.com,23,14
project-hami.github.io,20,7
