referrer,views_total,views_unique
github.com,1814,245
Google,1698,464
Bing,316,79
Baidu,96,35
c.100credit.cn,58,1
theriseunion.com,52,28
link.zhihu.com,43,23
dynamia.ai,37,5
bgithub.xyz,33,3
qianwen.com,30,7
