referrer,views_total,views_unique
github.com,1890,450
Google,781,443
Bing,164,72
Baidu,72,30
theriseunion.com,38,14
link.zhihu.com,35,16
jimmysong.io,32,24
chatgpt.com,31,14
kubernetes.io,31,1
aws.amazon.com,28,6
