referrer,views_total,views_unique
github.com,8280,950
Google,1752,589
Bing,184,83
linkedin.com,78,27
Baidu,71,25
cncf.io,68,29
chatgpt.com,39,15
teams.public.onecdn.static.microsoft,25,11
com.linkedin.android,23,20
search.brave.com,23,8
