referrer,views_total,views_unique
github.com,3049,461
Google,927,400
Bing,149,62
jimmysong.io,59,38
linkedin.com,46,31
Baidu,41,24
link.zhihu.com,39,18
tapd.cn,33,3
cncf.io,29,7
statics.teams.cdn.office.net,27,10
