referrer,views_total,views_unique
github.com,5149,772
Google,993,527
Bing,131,64
Baidu,82,46
chatgpt.com,62,35
linkedin.com,35,24
search.brave.com,35,10
link.zhihu.com,28,21
project-hami.github.io,22,6
DuckDuckGo,16,12
