referrer,views_total,views_unique
github.com,8915,955
Google,1898,617
Bing,217,84
cncf.io,124,38
Baidu,89,35
linkedin.com,79,27
chatgpt.com,37,15
jimmysong.io,26,15
com.linkedin.android,25,22
search.brave.com,25,10
