referrer,views_total,views_unique
github.com,2742,435
Google,1512,529
Bing,341,79
jimmysong.io,63,40
linkedin.com,52,10
link.zhihu.com,39,22
statics.teams.cdn.office.net,34,20
bgithub.xyz,34,2
Baidu,31,22
search.brave.com,22,6
