referrer,views_total,views_unique
github.com,6508,826
Google,1575,593
Bing,223,77
cncf.io,135,36
Baidu,114,54
chatgpt.com,80,22
search.brave.com,28,13
theriseunion.com,25,13
linkedin.com,23,11
jimmysong.io,21,10
