referrer,views_total,views_unique
Google,1396,407
github.com,1351,242
Bing,257,72
theriseunion.com,101,37
2github.com,81,3
link.zhihu.com,80,35
Baidu,56,24
qianwen.com,46,4
aws.amazon.com,37,10
doubao.com,28,4
