referrer,views_total,views_unique
github.com,2663,426
Google,1567,529
Bing,405,90
jimmysong.io,73,47
link.zhihu.com,45,26
linkedin.com,43,2
bgithub.xyz,34,2
Baidu,32,20
statics.teams.cdn.office.net,31,19
search.brave.com,21,5
