url_path,views_total,views_unique
/Project-HAMi/HAMi,2519,1357
/Project-HAMi/HAMi/issues,742,232
/Project-HAMi/HAMi/pulls,612,95
/Project-HAMi/HAMi/blob/master/README_cn.md,540,312
/project-hami/hami,418,279
/Project-HAMi/HAMi/tree/master,180,111
/Project-HAMi/HAMi/tree/master/charts,100,63
/Project-HAMi/HAMi/tree/master/docs,89,53
/Project-HAMi/HAMi/releases,78,52
/Project-HAMi/HAMi/pull/1728,77,7
