referrer,views_total,views_unique
github.com,1881,446
Google,856,453
Bing,166,78
Baidu,76,33
link.zhihu.com,33,16
theriseunion.com,33,12
kubernetes.io,31,1
jimmysong.io,29,22
aws.amazon.com,29,7
project-hami.github.io,25,5
