referrer,views_total,views_unique
github.com,2290,419
Google,1435,470
Bing,170,67
jimmysong.io,81,56
theriseunion.com,43,16
search.brave.com,35,7
link.zhihu.com,33,19
project-hami.io,27,7
bgithub.xyz,26,2
Baidu,25,17
