referrer,views_total,views_unique
github.com,1861,434
Google,842,463
Bing,181,78
Baidu,52,23
chatgpt.com,45,20
kubernetes.io,31,1
link.zhihu.com,29,14
jimmysong.io,28,20
theriseunion.com,20,14
cncf.io,13,5
