referrer,views_total,views_unique
github.com,1807,435
Google,876,481
Bing,172,74
chatgpt.com,43,18
Baidu,40,22
kubernetes.io,31,1
link.zhihu.com,29,13
cncf.io,23,8
jimmysong.io,19,16
theriseunion.com,18,12
