referrer,views_total,views_unique
github.com,6037,828
Google,1491,556
Bing,185,88
Baidu,72,27
cncf.io,50,18
chatgpt.com,45,18
linkedin.com,40,22
link.zhihu.com,24,16
doubao.com,23,10
search.brave.com,22,8
