referrer,views_total,views_unique
github.com,2299,438
Google,1352,468
Bing,315,74
jimmysong.io,82,56
link.zhihu.com,55,24
Baidu,34,18
bgithub.xyz,34,2
theriseunion.com,33,10
doubao.com,31,9
statics.teams.cdn.office.net,29,19
