referrer,views_total,views_unique
github.com,5111,700
Google,1234,484
Bing,176,81
Baidu,70,26
chatgpt.com,45,20
cncf.io,34,16
linkedin.com,29,24
link.zhihu.com,24,15
doubao.com,24,10
search.brave.com,21,7
