referrer,views_total,views_unique
github.com,2593,530
Google,856,469
Bing,156,74
cncf.io,102,53
linkedin.com,77,55
Baidu,54,30
com.linkedin.android,50,31
chatgpt.com,24,16
theriseunion.com,24,11
search.brave.com,19,7
