referrer,views_total,views_unique
github.com,2450,384
Google,1188,459
Bing,312,80
linkedin.com,55,13
Baidu,53,26
link.zhihu.com,49,26
jimmysong.io,44,29
statics.teams.cdn.office.net,34,19
search.brave.com,23,7
theriseunion.com,22,15
