referrer,views_total,views_unique
github.com,5901,806
Google,1038,535
Bing,124,67
Baidu,98,41
chatgpt.com,59,29
linkedin.com,41,27
cncf.io,39,14
theriseunion.com,32,16
search.brave.com,29,14
link.zhihu.com,26,21
