referrer,views_total,views_unique
github.com,2492,448
Google,1509,508
Bing,361,77
jimmysong.io,83,56
link.zhihu.com,54,24
bgithub.xyz,34,2
Baidu,31,19
statics.teams.cdn.office.net,29,19
aws.amazon.com,26,5
doubao.com,26,5
