referrer,views_total,views_unique
github.com,2585,404
Google,1349,481
Bing,342,74
jimmysong.io,57,38
linkedin.com,54,12
link.zhihu.com,45,25
statics.teams.cdn.office.net,32,18
Baidu,27,18
search.brave.com,22,6
theriseunion.com,21,16
