referrer,views_total,views_unique
github.com,1421,225
Google,1054,349
Bing,191,50
Baidu,86,16
c.100credit.cn,60,1
link.zhihu.com,45,14
theriseunion.com,34,17
dynamia.ai,26,4
yandex.ru,15,6
DuckDuckGo,14,7
