referrer,views_total,views_unique
github.com,6616,878
Google,1608,569
Bing,183,87
Baidu,70,26
cncf.io,51,19
chatgpt.com,43,18
linkedin.com,41,23
link.zhihu.com,24,16
doubao.com,20,8
overleaf.com,20,2
