referrer,views_total,views_unique
github.com,1107,203
Google,824,300
Bing,134,39
Baidu,66,12
link.zhihu.com,33,8
theriseunion.com,23,11
dynamia.ai,23,4
statics.teams.cdn.office.net,16,9
yandex.ru,16,6
DuckDuckGo,14,7
