referrer,views_total,views_unique
github.com,5918,826
Google,1415,597
Bing,209,76
cncf.io,118,30
Baidu,99,49
chatgpt.com,84,23
theriseunion.com,42,18
linkedin.com,38,24
search.brave.com,36,16
jimmysong.io,26,11
