url_path,views_total,views_unique
/Project-HAMi/HAMi,2533,1357
/Project-HAMi/HAMi/issues,738,231
/Project-HAMi/HAMi/pulls,606,95
/Project-HAMi/HAMi/blob/master/README_cn.md,545,315
/project-hami/hami,426,279
/Project-HAMi/HAMi/tree/master,179,111
/Project-HAMi/HAMi/tree/master/charts,100,63
/Project-HAMi/HAMi/tree/master/docs,90,53
/Project-HAMi/HAMi/releases,80,53
/Project-HAMi/HAMi/pull/1728,73,7
