referrer,views_total,views_unique
github.com,1844,260
Google,1568,466
Bing,300,81
Baidu,93,33
c.100credit.cn,60,1
theriseunion.com,44,26
link.zhihu.com,44,22
dynamia.ai,39,5
bgithub.xyz,32,2
qianwen.com,30,7
