referrer,views_total,views_unique
github.com,5683,747
Google,1353,495
Bing,176,84
Baidu,69,26
chatgpt.com,46,19
cncf.io,42,17
doubao.com,25,11
linkedin.com,24,19
link.zhihu.com,23,14
search.brave.com,22,8
