referrer,views_total,views_unique
github.com,2465,384
Google,1074,414
Bing,309,87
linkedin.com,97,45
jimmysong.io,51,32
Baidu,49,25
tracker.ptsecurity.com,48,1
link.zhihu.com,41,24
statics.teams.cdn.office.net,32,19
theriseunion.com,28,17
