referrer,views_total,views_unique
github.com,2388,448
Google,1362,460
Bing,339,74
jimmysong.io,77,53
link.zhihu.com,54,24
bgithub.xyz,34,2
theriseunion.com,33,11
Baidu,31,17
doubao.com,29,8
aws.amazon.com,27,6
