url_path,views_total,views_unique
/Project-HAMi/HAMi,2838,1378
/Project-HAMi/HAMi/issues,915,228
/Project-HAMi/HAMi/pulls,760,71
/Project-HAMi/HAMi/blob/master/README_cn.md,713,428
/Project-HAMi/HAMi/tree/master,199,130
/Project-HAMi/HAMi/releases,171,105
/Project-HAMi/HAMi/tree/master/docs,137,85
/Project-HAMi/HAMi/tree/master/charts,135,76
/Project-HAMi/HAMi/releases/tag/v2.8.0,134,105
/Project-HAMi/HAMi/tree/master/charts/hami,125,71
