referrer,views_total,views_unique
github.com,1859,451
Google,790,414
Bing,142,50
Baidu,102,31
linkedin.com,46,26
link.zhihu.com,34,14
doubao.com,22,6
cncf.io,15,8
chatgpt.com,12,7
theriseunion.com,11,7
