referrer,views_total,views_unique
github.com,5699,794
Google,1035,527
Bing,120,65
Baidu,105,47
chatgpt.com,54,29
cncf.io,49,16
linkedin.com,41,27
theriseunion.com,38,16
search.brave.com,27,12
link.zhihu.com,24,19
