referrer,views_total,views_unique
github.com,2238,386
Google,1373,463
Bing,181,65
jimmysong.io,64,46
theriseunion.com,56,14
link.zhihu.com,38,19
Baidu,32,17
search.brave.com,32,7
hellogithub.com,27,6
project-hami.io,23,5
