referrer,views_total,views_unique
github.com,950,210
Google,861,272
Bing,69,32
jimmysong.io,40,30
theriseunion.com,36,10
bgithub.xyz,26,2
Baidu,19,9
chatgpt.com,17,6
dynamia.ai,17,1
yandex.ru,16,5
