referrer,views_total,views_unique
github.com,826,134
Google,147,61
chatgpt.com,28,9
search.brave.com,24,3
teams.public.onecdn.static.microsoft,16,4
e.mail.ru,15,1
Bing,12,5
t.co,4,4
claude.ai,4,2
yandex.ru,4,1
