referrer,views_total,views_unique
github.com,977,130
Google,137,57
search.brave.com,47,3
chatgpt.com,25,8
e.mail.ru,15,1
Bing,14,6
teams.public.onecdn.static.microsoft,10,2
t.co,4,4
kor1.samsung.net,4,1
xiexianbin.cn,3,2
