referrer,views_total,views_unique
github.com,924,134
Google,158,63
chatgpt.com,29,9
search.brave.com,27,3
teams.public.onecdn.static.microsoft,16,4
e.mail.ru,15,1
Bing,12,5
t.co,4,4
claude.ai,4,2
kor1.samsung.net,4,1
