referrer,views_total,views_unique
github.com,411,74
Google,92,22
Bing,4,3
data-science-dev.wildberries.ru,2,1
lm.facebook.com,2,1
usso.uberinternal.com,2,1
cnblogs.com,1,1
theriseunion.com,1,1
