referrer,views_total,views_unique
github.com,985,137
Google,145,61
search.brave.com,37,3
chatgpt.com,32,9
teams.public.onecdn.static.microsoft,16,4
e.mail.ru,15,1
Bing,8,5
t.co,4,4
claude.ai,4,2
kor1.samsung.net,4,1
