referrer,views_total,views_unique
github.com,712,124
Google,94,33
Bing,16,8
doubao.com,9,2
chatgpt.com,3,2
Baidu,1,1
com.slack,1,1
git.slo,1,1
git.xiaojukeji.com,1,1
jira.zstack.io,1,1
