referrer,views_total,views_unique
github.com,371,103
Google,171,61
Bing,40,12
statics.teams.cdn.office.net,10,1
chatgpt.com,9,2
project-hami.github.io,6,1
Baidu,3,3
bgithub.xyz,2,1
mdnice.com,2,1
usso.uberinternal.com,2,1
