referrer,views_total,views_unique
github.com,614,118
Google,42,24
Bing,8,7
ohmygpt.com,8,1
chatgpt.com,7,3
doubao.com,4,1
com.slack,1,1
git.slo,1,1
notebooks.githubusercontent.com,1,1
