referrer,views_total,views_unique
github.com,584,114
Google,59,28
Bing,10,5
ohmygpt.com,8,1
chatgpt.com,7,3
doubao.com,4,1
com.slack,1,1
git.slo,1,1
search.brave.com,1,1
