referrer,views_total,views_unique
github.com,527,99
Google,180,44
volcano.sh,25,3
mdnice.com,18,2
Bing,8,7
Baidu,3,2
data-science-dev.wildberries.ru,2,1
nio.feishu.cn,2,1
jazz.sberbank.ru,1,1
link.gitcode.com,1,1
