referrer,views_total,views_unique
github.com,912,141
Google,165,61
chatgpt.com,19,6
Bing,17,5
teams.public.onecdn.static.microsoft,17,5
claude.ai,4,2
yandex.ru,4,1
lixueduan.com,3,1
dynamia-ai.feishu.cn,2,1
e.mail.ru,2,1
